id,title,genre,vote_average,vote_count,runtime,release_date,revenue,popularity
47327,Drive Angry,Fantasy,5.3,600,105,2011-02-24,28931401,30.387148
15268,Street Fighter: The Legend of Chun-Li,Action,3.9,112,97,2009-02-27,12764201,8.139676
10796,The One,Action,5.7,437,87,2001-11-02,72700000,21.746245
9548,The Adventures of Ford Fairlane,Action,6.2,71,104,1990-07-11,20423389,2.808428
18947,The Boat That Rocked,Drama,7.2,666,116,2009-04-01,36348784,31.02233
1900,Traffic,Thriller,6.9,562,147,2000-12-27,207515725,25.170217
89,Indiana Jones and the Last Crusade,Adventure,7.6,3152,127,1989-05-24,474171806,80.972475
96724,Anna Karenina,Drama,6.5,639,130,2012-09-06,68929150,26.38704
198184,Chappie,Crime,6.6,3062,120,2015-03-04,104399548,116.700319
9481,The Bone Collector,Drama,6.5,826,118,1999-11-04,151493655,33.884459
4547,Panic Room,Crime,6.5,1267,111,2002-03-29,196397415,53.043124
53953,The Tooth Fairy,Horror,4.3,13,0,2006-08-08,0,0.716764
6415,Three Kings,Action,6.6,692,114,1999-09-27,108000000,34.973086
181283,Child 44,Crime,6.1,547,137,2015-03-15,3324330,40.371098
9896,Rat Race,Adventure,6,518,112,2001-07-30,85498534,18.60049
167,K-PAX,Drama,7.1,695,120,2001-10-22,50315140,30.920075
11232,Kate & Leopold,Comedy,6,418,118,2001-12-25,0,11.940711
1636,Bedazzled,Fantasy,5.6,512,93,2000-10-19,90383208,19.348007
2148,The Cotton Club,Music,6.6,68,127,1984-12-14,25928721,8.59075
5176,3:10 to Yuma,Western,6.9,1188,122,2007-09-06,70016220,48.801089
260346,Taken 3,Thriller,6.1,2200,109,2014-12-16,325771424,88.844777
1389,Out of Sight,Romance,6.5,333,123,1998-06-26,77745568,16.000178
9894,The Cable Guy,Comedy,5.7,594,96,1996-06-10,102825796,19.525659
7504,Earth,Drama,6.6,9,101,1998-09-16,528972,1.246883
8592,Dick Tracy,Adventure,5.9,251,103,1990-06-15,103738726,7.859226
913,The Thomas Crown Affair,Drama,6.6,339,113,1999-08-06,124305181,18.102572
11091,Riding in Cars with Boys,Comedy,6.5,103,132,2001-10-19,35743308,7.226115
1368,First Blood,Action,7.2,1488,93,1982-10-22,125212904,63.071046
593,Solaris,Drama,7.7,357,167,1972-03-20,0,24.132271
5393,Happily N'Ever After,Animation,4.6,104,75,2006-09-14,38085778,10.410933
9095,Mary Reilly,Drama,5.7,74,104,1996-02-23,12379402,6.067212
8874,My Best Friend's Wedding,Comedy,6.3,584,105,1997-06-19,299288605,15.401855
11467,America's Sweethearts,Comedy,5.5,252,102,2001-07-17,0,10.698929
320,Insomnia,Crime,6.8,1148,118,2002-05-24,113714830,41.322708
199,Star Trek: First Contact,Science Fiction,7,661,111,1996-11-21,150000000,25.6713
20533,Jonah Hex,Action,4.4,420,80,2010-06-18,10539000,22.581313
10684,Courage Under Fire,Drama,6.2,232,117,1996-07-04,100860818,12.971122
1624,Liar Liar,Comedy,6.4,1424,86,1997-03-21,181000000,26.721386
325789,The Infiltrator,Crime,6.6,573,127,2016-07-13,15436808,24.672234
113464,Inchon,Drama,6.5,2,140,1981-05-04,5200000,0.146783
888,The Flintstones,Fantasy,5,543,91,1994-05-26,341631208,28.964162
82675,Taken 2,Action,6.1,2757,91,2012-09-27,376141306,49.353524
4256,Scary Movie 3,Comedy,5.8,912,84,2003-10-24,220673217,36.585509
1493,Miss Congeniality,Comedy,6.1,961,111,2000-12-14,212000000,32.624355
88751,Journey to the Center of the Earth,Action,5.8,1309,93,2008-07-10,101702060,53.090422
11130,The Princess Diaries 2: Royal Engagement,Comedy,6,697,113,2004-08-06,95149435,30.002907
9944,The Pelican Brief,Drama,6.3,371,141,1993-12-16,195268056,17.923254
10731,The Client,Drama,6.4,278,119,1994-07-20,117615211,17.746719
7350,The Bucket List,Drama,7,1111,97,2007-12-25,175372502,31.305336
9869,Patriot Games,Drama,6.3,433,117,1992-06-04,178051587,19.637704
4379,Monster-in-Law,Romance,5.6,406,101,2005-05-13,154749918,10.411996
146233,Prisoners,Drama,7.9,3085,153,2013-09-18,122126687,88.496873
2034,Training Day,Action,7.3,1634,122,2001-10-05,104876233,52.081131
926,Galaxy Quest,Comedy,6.9,710,102,1999-12-23,90683916,30.816341
4248,Scary Movie 2,Comedy,5.4,982,83,2001-07-04,141220678,35.376971
64328,The Muppets,Comedy,6.5,501,103,2011-11-22,165184237,17.047276
36647,Blade,Horror,6.5,1905,120,1998-08-21,131183530,43.815492
7214,Coach Carter,Drama,7.3,496,136,2005-01-14,76669806,23.234651
1537,Changing Lanes,Action,5.9,299,89,2002-04-07,94935764,17.270539
9360,Anaconda,Adventure,4.7,610,89,1997-04-11,136885767,27.684779
6282,Coyote Ugly,Comedy,5.8,575,100,2000-07-30,113916474,26.79781
508,Love Actually,Comedy,7,1869,135,2003-09-07,244931766,37.073127
9487,A Bug's Life,Adventure,6.8,2303,95,1998-11-25,363258859,87.350802
768,From Hell,Horror,6.6,741,122,2001-10-19,74558115,26.134678
2636,The Specialist,Action,5.5,313,110,1994-10-07,170362582,16.582709
10478,Tin Cup,Comedy,5.9,150,135,1996-08-16,53854588,10.731574
27983,"Yours, Mine and Ours",Comedy,6.2,26,111,1968-04-24,0,2.094151
9981,Kicking & Screaming,Romance,5.6,176,95,2005-05-13,56070433,8.99269
7453,The Hitchhiker's Guide to the Galaxy,Adventure,6.6,1315,109,2005-01-15,104478416,51.742065
15045,Fat Albert,Comedy,4.3,69,93,2004-12-12,0,7.157635
7737,Resident Evil: Extinction,Horror,6.1,1292,94,2007-09-20,148412065,12.06538
232672,Blended,Comedy,6.6,1006,117,2014-05-21,123494610,44.120328
17379,Last Holiday,Adventure,6.4,119,112,2006-01-13,38399961,6.156015
8987,The River Wild,Action,6.1,210,111,1994-09-30,0,12.362876
11359,The Indian in the Cupboard,Adventure,5.9,134,96,1995-07-14,0,11.095914
82525,Savages,Crime,6.2,766,131,2012-07-06,82966152,31.856589
9759,Cellular,Action,6.1,537,94,2004-09-06,56422687,24.459948
9486,Johnny English,Adventure,6,852,88,2003-04-06,160583018,28.029015
9906,The Ant Bully,Fantasy,5.5,366,88,2006-07-27,55181129,20.239061
841,Dune,Action,6.5,562,137,1984-12-14,30925690,25.876582
4688,Across the Universe,Adventure,7.1,410,133,2007-09-14,0,11.872841
4148,Revolutionary Road,Drama,6.7,796,119,2008-12-19,75225693,20.360549
2207,16 Blocks,Action,6.2,661,105,2006-03-01,65664721,32.31022
9381,Babylon A.D.,Action,5.4,676,101,2008-08-20,72108608,27.568194
9625,The Glimmer Man,Action,4.7,100,92,1996-10-04,0,6.250282
9304,Multiplicity,Comedy,5.5,154,117,1996-07-19,0,11.120344
20856,Aliens in the Attic,Adventure,5.3,244,86,2009-07-31,57881056,13.707183
5955,The Pledge,Crime,6.5,215,123,2001-01-09,29400000,12.495436
9899,The Producers,Comedy,6.1,151,134,2005-12-25,38058335,6.803965
9826,The Phantom,Adventure,4.7,136,100,1996-06-06,17300889,9.025236
21355,All the Pretty Horses,Drama,5.8,60,117,2000-12-11,0,7.524671
10858,Nixon,History,7.1,71,192,1995-12-22,13681765,3.770161
11439,The Ghost Writer,Thriller,6.7,670,128,2010-02-12,60222298,21.118196
9457,Deep Rising,Adventure,6,154,106,1998-01-30,11203026,6.513856
12412,Miracle at St. Anna,Drama,6.3,90,160,2008-09-15,9323833,11.387408
1494,Curse of the Golden Flower,Action,6.6,203,114,2006-12-21,0,9.950505
13184,Bangkok Dangerous,Action,5,332,99,2008-08-21,42487390,14.813057
2185,Big Trouble,Action,6.3,80,85,2002-04-05,8493890,5.201688
6639,Love in the Time of Cholera,Drama,6.4,81,139,2007-10-04,4607608,5.361699
38153,Shadow Conspiracy,Action,4,11,103,1997-01-31,2154540,3.848893
58233,Johnny English Reborn,Crime,6,1007,101,2011-09-15,160078586,35.6585
116977,Foodfight!,Animation,2.3,28,87,2012-06-15,73706,5.258726
68734,Argo,Drama,7.1,3423,120,2012-10-11,232324128,62.01056
5503,The Fugitive,Adventure,7.2,1220,130,1993-08-06,368875760,54.884297
27573,The Bounty Hunter,Action,5.5,858,110,2010-03-16,136000000,33.747825
819,Sleepers,Crime,7.3,715,147,1996-10-18,165615285,16.245068
1369,Rambo: First Blood Part II,Action,6.3,864,96,1985-05-21,300400432,38.653969
9623,The Juror,Drama,5.5,89,118,1996-02-02,0,3.937352
10895,Pinocchio,Animation,6.9,1355,88,1940-02-23,84300000,46.007991
10935,Heaven's Gate,Action,6.4,55,219,1980-11-19,3484331,5.380124
834,Underworld: Evolution,Fantasy,6.4,1528,106,2006-01-12,111340801,49.020045
228066,Victor Frankenstein,Drama,5.6,685,109,2015-11-10,34227298,24.821138
711,Finding Forrester,Drama,7,302,136,2000-12-21,80049764,19.043286
10468,28 Days,Comedy,6,208,103,2000-04-06,0,5.418921
10027,Unleashed,Action,6.6,518,103,2005-02-02,50871113,25.999888
11812,The Sweetest Thing,Romance,5.3,280,84,2002-04-12,68696770,18.65632
37233,The Firm,Drama,6.6,501,154,1993-06-30,270248367,23.736535
37950,Charlie St. Cloud,Drama,6.8,566,99,2010-05-01,48190704,21.75433
27582,The Mechanic,Action,6.3,1045,93,2011-01-13,51070807,44.094856
64688,21 Jump Street,Action,6.7,4074,109,2012-03-12,201585328,62.714026
509,Notting Hill,Romance,7,1262,124,1999-05-13,363889678,28.969151
7443,Chicken Run,Animation,6.5,1150,84,2000-06-21,224834564,31.789029
5966,Along Came Polly,Comedy,5.8,773,90,2004-01-16,171963386,33.238296
11066,Boomerang,Comedy,5.4,134,117,1992-06-30,70100000,6.420434
136795,The Heat,Action,6.5,1575,117,2013-06-27,158674180,37.654688
8095,Cleopatra,Drama,6.7,146,248,1963-06-12,71000000,13.244365
87826,Here Comes the Boom,Comedy,6,593,105,2012-10-11,73100172,26.799913
11560,High Crimes,Drama,6.1,184,115,2002-04-03,63781810,14.046705
25189,The Mirror Has Two Faces,Comedy,6.5,47,126,1996-11-15,0,3.844926
2637,The Mothman Prophecies,Drama,6.1,305,119,2002-01-25,55157539,14.733513
18480,Brüno,Comedy,5.4,518,83,2009-07-08,0,16.122168
709,Licence to Kill,Adventure,5.9,541,133,1989-07-07,156167015,28.22119
49730,Red Riding Hood,Fantasy,5.6,922,100,2011-03-11,89162162,45.151657
2749,15 Minutes,Action,5.7,191,120,2001-03-01,56359980,15.205371
9607,Super Mario Bros.,Adventure,4,232,104,1993-05-28,20915465,14.587367
1830,Lord of War,Crime,7,1335,122,2005-09-16,24127895,34.828241
79,Hero,Drama,7.2,635,99,2002-12-19,177394432,23.607392
54054,One for the Money,Action,5.3,388,91,2012-01-26,36893721,19.438503
228967,The Interview,Action,6.1,2304,112,2014-12-25,12342632,74.168016
46528,The Warrior's Way,Adventure,6.3,136,100,2010-12-02,11087569,7.349497
27936,Micmacs,Action,6.8,148,100,2009-10-28,14000000,7.663515
65,8 Mile,Drama,6.8,1626,110,2002-11-08,215000000,32.798571
280391,Why I Did (Not) Eat My Father,Adventure,5.3,125,100,2015-04-08,0,5.794466
9476,A Knight's Tale,Adventure,6.6,907,132,2001-05-11,117487473,36.670399
10610,The Medallion,Thriller,5.3,281,88,2003-08-15,0,14.653718
745,The Sixth Sense,Mystery,7.7,3147,107,1999-08-06,672806292,73.085576
49527,Man on a Ledge,Action,6.2,925,102,2012-01-13,46221189,34.041407
73937,The Big Year,Comedy,5.6,248,100,2011-10-13,7448385,9.419726
1885,The Karate Kid,Drama,6.9,891,126,1984-06-22,90815558,28.456572
168672,American Hustle,Drama,6.8,2807,138,2013-12-12,251171807,49.664128
18240,The Proposal,Comedy,6.7,1804,108,2009-06-01,317375031,36.238968
10398,Double Jeopardy,Crime,6.2,278,105,1999-09-24,177841558,19.439386
165,Back to the Future Part II,Adventure,7.4,3829,108,1989-11-20,332000000,43.345252
240832,Lucy,Action,6.3,5878,89,2014-07-14,126546825,115.241998
216015,Fifty Shades of Grey,Drama,5.2,3254,125,2015-02-11,571006128,98.755657
12279,Spy Kids 3-D: Game Over,Action,4.7,511,84,2003-07-25,197011982,21.998734
1645,A Time to Kill,Crime,7,509,149,1996-07-24,152266007,25.219805
11007,Cheaper by the Dozen,Comedy,6,699,98,2003-12-24,190212113,26.516624
193756,Lone Survivor,Action,7.4,1526,121,2013-12-24,149295601,37.084384
11287,A League of Their Own,Comedy,6.7,354,128,1992-07-01,107458785,21.661028
259693,The Conjuring 2,Horror,7,1949,134,2016-05-13,320170008,68.794673
37799,The Social Network,Drama,7.1,3391,120,2010-09-30,224920315,69.27822
10184,He's Just Not That Into You,Comedy,6.2,959,129,2009-02-06,177259441,26.253357
4257,Scary Movie 4,Comedy,5.3,750,83,2006-04-13,178262620,32.549282
4234,Scream 3,Horror,5.7,736,116,2000-02-03,161834276,24.992057
196,Back to the Future Part III,Adventure,7.1,2900,118,1990-05-25,244527583,45.769562
257091,Get Hard,Comedy,5.9,944,100,2015-03-26,111811453,36.301202
6114,Dracula,Romance,7.1,1056,128,1992-11-13,215862692,45.022964
24803,Julie & Julia,Romance,6.6,560,123,2009-08-06,129540499,22.853006
109410,42,Drama,6.8,787,128,2013-04-12,95020213,31.884559
1213,The Talented Mr. Ripley,Thriller,7,767,139,1999-12-25,128798265,31.385257
100042,Dumb and Dumber To,Comedy,5.4,1127,110,2014-11-12,169837010,67.767785
9036,Eight Below,Adventure,6.7,542,120,2006-02-17,120455994,24.287306
257211,The Intern,Comedy,7.1,1881,121,2015-09-24,194564672,53.114573
323675,Ride Along 2,Action,6.1,555,102,2016-01-14,124827316,25.136082
9361,The Last of the Mohicans,Action,7.1,732,112,1992-09-25,75505856,37.776566
1677,Ray,Drama,7.2,467,152,2004-10-29,124731534,21.743321
187,Sin City,Action,7.2,2691,124,2005-04-01,158733820,66.003433
7461,Vantage Point,Drama,6.2,716,90,2008-02-01,151161491,24.862767
16538,"I Love You, Man",Comedy,6.5,515,105,2009-03-20,91636986,25.391899
9889,Shallow Hal,Comedy,5.7,731,114,2001-11-01,141069860,29.854773
820,JFK,Drama,7.5,502,189,1991-12-20,205405498,26.82041
11565,Big Momma's House 2,Comedy,5.4,371,99,2006-01-26,138259062,17.61292
6073,The Mexican,Action,5.8,441,123,2001-03-01,147845033,21.021809
16996,17 Again,Comedy,6.1,1350,102,2009-03-11,136267476,52.571674
193610,The Other Woman,Comedy,6.2,1437,109,2014-04-16,196781193,34.519636
19912,The Final Destination,Horror,5.4,831,82,2009-08-26,186167139,32.478077
296098,Bridge of Spies,Thriller,7.2,2583,141,2015-10-15,165478348,48.445978
8007,Behind Enemy Lines,Action,6,457,106,2001-11-17,91753202,24.012986
32823,Get Him to the Greek,Comedy,5.9,612,109,2010-06-04,90029656,17.869443
4380,Shall We Dance?,Drama,5.9,297,107,2004-10-15,170128460,14.231899
11551,Small Soldiers,Comedy,6.2,511,110,1998-07-10,54682547,23.088571
10336,Spawn,Action,5,336,96,1997-07-31,87840042,19.833664
11362,The Count of Monte Cristo,Action,7.3,453,131,2002-01-23,75395048,26.595983
50348,The Lincoln Lawyer,Crime,7,902,119,2011-03-17,85412898,26.072228
48138,Unknown,Action,6.5,1265,113,2011-02-16,130786397,38.643914
1124,The Prestige,Drama,8,4391,130,2006-10-19,109676311,74.440708
227159,Horrible Bosses 2,Comedy,6.1,1536,108,2014-11-26,107670357,82.185281
68179,Escape from Planet Earth,Animation,5.7,332,89,2013-02-14,74597643,18.14218
1579,Apocalypto,Action,7.3,1221,139,2006-12-07,120175290,41.570047
708,The Living Daylights,Action,6.2,440,130,1987-06-29,191185897,23.331459
34851,Predators,Action,6,1206,107,2010-07-03,126248813,47.649554
9930,Legal Eagles,Comedy,5.8,51,116,1986-06-18,0,7.519433
1586,Secret Window,Thriller,6.4,972,96,2004-03-12,92913171,32.908414
2044,The Lake House,Romance,6.5,670,99,2006-06-16,114830111,29.88736
9913,The Skeleton Key,Drama,6.4,573,104,2005-07-29,91974818,29.105407
71864,The Odd Life of Timothy Green,Fantasy,6.5,386,105,2012-08-15,51854875,16.394452
10761,Made of Honor,Comedy,6,394,101,2008-05-02,84601681,19.574774
209451,Jersey Boys,Music,6.8,255,134,2014-06-05,67347013,14.199933
11975,The Rainmaker,Drama,6.7,235,135,1997-11-18,45916769,12.229516
4970,Gothika,Horror,5.8,629,98,2003-11-21,141591324,27.303608
11831,Amistad,Drama,6.8,316,155,1997-12-03,74000000,3.698276
9096,Medicine Man,Adventure,5.8,114,106,1992-02-07,0,7.021871
440,Aliens vs Predator: Requiem,Fantasy,4.9,740,94,2007-12-25,41797066,39.381913
11011,Ri¢hie Ri¢h,Comedy,5.4,415,95,1994-12-19,0,14.398356
10641,Autumn in New York,Drama,5.7,135,103,2000-08-11,0,8.680334
11172,Music and Lyrics,Comedy,6.2,554,96,2007-02-09,145896422,17.659032
39513,Paul,Adventure,6.5,1789,104,2011-02-14,97552050,43.151268
82687,The Guilt Trip,Comedy,5.4,284,95,2012-12-19,41863726,15.283444
41446,Scream 4,Horror,6.1,902,111,2011-04-11,97138686,35.21926
8224,8MM,Thriller,6.1,474,123,1999-02-26,96618699,25.580272
10537,The Doors,Drama,6.7,275,140,1991-03-01,34416893,10.794175
225886,Sex Tape,Comedy,5.3,1695,97,2014-07-17,126069509,72.641296
10385,Hanging Up,Comedy,5,40,94,2000-02-16,36037909,3.415534
55779,Final Destination 5,Horror,5.9,866,92,2011-08-12,157887643,38.555482
10154,Mickey Blue Eyes,Comedy,5.3,140,102,1999-08-16,0,6.786117
10647,Pay It Forward,Drama,7,432,122,2000-10-12,55707411,24.313684
11431,Fever Pitch,Comedy,5.9,182,103,2005-04-06,50451307,9.965073
8457,Drillbit Taylor,Comedy,5.5,275,102,2008-03-20,0,15.055732
188161,A Million Ways to Die in the West,Comedy,5.8,1468,116,2014-05-22,0,32.808675
8850,The Shadow,Adventure,5.4,138,108,1994-07-01,48063435,8.178203
64685,Extremely Loud & Incredibly Close,Drama,6.9,708,129,2011-12-24,55247881,31.066874
38357,Morning Glory,Comedy,6.1,412,102,2010-01-12,58785180,22.491388
10060,Get Rich or Die Tryin',Drama,6.3,186,117,2005-11-09,46442528,12.885985
11398,The Art of War,Crime,5.6,135,117,2000-08-23,30199105,7.832337
1833,Rent,Drama,6.7,155,135,2005-11-23,31670620,10.433667
10391,Bless the Child,Drama,4.9,71,107,2000-08-11,0,3.321949
8970,The Out-of-Towners,Comedy,5,45,90,1999-04-02,29000000,4.842626
9306,The Island of Dr. Moreau,Fantasy,4.6,147,96,1996-08-23,49627779,13.210898
11370,The Musketeer,Action,5.2,56,104,2001-09-07,27053815,3.296933
12184,The Other Boleyn Girl,Drama,6.4,477,115,2008-02-28,0,22.939557
1921,Sweet November,Drama,6.4,278,119,2001-02-16,65754228,19.372805
1683,The Reaping,Horror,5.4,205,99,2007-04-05,62771059,13.445697
203,Mean Streets,Drama,7.2,345,110,1973-10-02,3000000,17.002096
11858,Renaissance Man,Comedy,5.9,81,128,1994-06-03,24332324,4.516953
62835,Colombiana,Action,6.5,824,108,2011-07-27,60965854,33.785969
18937,Quest for Camelot,Fantasy,6.9,190,86,1998-05-15,38172500,16.059443
13536,City By The Sea,Crime,5.7,92,108,2002-09-06,22433915,3.476966
15556,At First Sight,Drama,5.9,48,128,1999-01-15,0,5.778724
10718,Torque,Action,4.7,119,84,2004-01-16,46546197,7.360793
11062,City Hall,Drama,6,67,111,1996-02-16,0,3.621837
10802,Showgirls,Drama,4.9,256,128,1995-09-22,20350754,14.513305
1887,Marie Antoinette,Drama,6.5,642,123,2006-05-24,60474340,22.364549
6071,Kiss of Death,Action,5.7,81,101,1995-04-21,0,6.90894
10461,Get Carter,Action,4.8,145,102,2000-10-06,19412993,4.494788
80278,The Impossible,Thriller,7,2025,113,2012-09-09,180274123,47.559928
12704,Ishtar,Action,4.2,28,107,1987-05-15,14375181,2.410546
10315,Fantastic Mr. Fox,Adventure,7.5,1176,87,2009-10-23,46471023,41.258956
16643,Life or Something Like It,Comedy,5.7,124,103,2002-04-26,16872671,8.980846
2687,Memoirs of an Invisible Man,Comedy,5.7,125,99,1992-02-28,14358033,7.222985
194,Amélie,Comedy,7.8,3310,122,2001-04-25,173921954,73.720244
11025,New York Minute,Comedy,5.5,185,91,2004-05-01,0,10.0403
8849,Alfie,Comedy,5.6,248,103,2004-10-22,13395939,15.219263
78698,Big Miracle,Adventure,6.6,152,107,2012-02-02,24719215,8.303696
30943,The Deep End of the Ocean,Drama,5.9,54,106,1999-03-12,28121100,4.746085
9544,FearDotCom,Horror,3.2,105,101,2002-08-09,18902015,6.756886
24418,Cirque du Freak: The Vampire's Assistant,Adventure,5.5,348,109,2009-10-23,28169671,16.424807
7288,Duplex,Action,5.9,482,89,2003-09-26,19322135,15.590001
14655,Soul Men,Comedy,6.3,47,103,2008-11-07,0,5.483671
24575,Raise the Titanic,Action,5.2,21,115,1980-01-01,0,1.630541
10366,Universal Soldier: The Return,Action,4.2,135,82,1999-08-05,10667893,14.566664
19898,Pandorum,Action,6.5,774,108,2009-09-08,20645327,28.353517
4965,Impostor,Action,6.1,135,102,2001-12-03,0,9.579975
15074,Extreme Ops,Action,5,28,93,2002-11-27,10959475,2.911819
56715,Just Visiting,Comedy,4.8,171,88,2001-04-06,0,10.844882
1272,Sunshine,Science Fiction,7,1182,107,2007-04-05,32017803,51.502884
72358,A Thousand Words,Drama,6,373,91,2012-03-07,22044277,13.119133
20542,Delgo,Adventure,5.4,15,94,2008-12-12,0,4.238482
266396,The Gunman,Action,5.5,392,115,2015-02-16,13644292,26.935458
9978,Stormbreaker,Adventure,5.1,213,93,2006-07-21,23937870,16.282962
8271,Disturbia,Thriller,6.6,1006,105,2007-04-12,117760134,31.690456
10428,Hackers,Action,6.2,398,107,1995-09-14,7563728,17.842246
5353,The Hunting Party,Action,6.6,96,101,2007-09-03,0,8.048305
11934,The Hudsucker Proxy,Comedy,7.1,275,111,1994-03-11,0,14.188982
14392,The Warlords,Action,6.3,83,126,2007-12-12,0,6.884467
